,timestamp,site_id,airTemperature,cloudCoverage,dewTemperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed
9287,2017-01-21 23:00:00,Cornell,8.9,0.0,7.2,,,1006.5,130.0,2.1
9288,2017-01-22 00:00:00,Cornell,8.9,0.0,7.2,,,1006.0,140.0,2.1
9289,2017-01-22 01:00:00,Cornell,8.3,0.0,6.7,,,1006.0,160.0,2.6
9290,2017-01-22 02:00:00,Cornell,6.7,4.0,5.6,,,1006.0,130.0,1.5
9291,2017-01-22 03:00:00,Cornell,5.0,0.0,4.4,,,1006.0,70.0,2.6
9292,2017-01-22 04:00:00,Cornell,5.6,0.0,5.0,,,1005.5,70.0,3.1
9293,2017-01-22 05:00:00,Cornell,4.4,0.0,4.4,,,1005.5,80.0,2.1
9294,2017-01-22 06:00:00,Cornell,3.3,,2.8,,,1006.0,80.0,3.1
9295,2017-01-22 07:00:00,Cornell,2.8,,2.8,,,1006.5,80.0,2.6
9296,2017-01-22 08:00:00,Cornell,2.8,,2.8,,,1006.0,70.0,3.6
9297,2017-01-22 09:00:00,Cornell,3.9,,3.9,,,1005.5,70.0,3.6
9298,2017-01-22 10:00:00,Cornell,5.0,,5.0,,,1007.0,70.0,1.5
9299,2017-01-22 11:00:00,Cornell,6.7,,6.1,,,1007.5,70.0,2.1
9300,2017-01-22 12:00:00,Cornell,8.9,,6.7,,,1006.5,0.0,0.0
9301,2017-01-22 13:00:00,Cornell,12.8,4.0,8.3,,,1005.0,0.0,0.0
9302,2017-01-22 14:00:00,Cornell,13.9,4.0,8.9,,,1004.5,,1.5
9303,2017-01-22 15:00:00,Cornell,11.1,4.0,7.2,,,1004.5,320.0,2.1
9304,2017-01-22 16:00:00,Cornell,10.0,,7.2,,,1005.5,320.0,3.6
9305,2017-01-22 17:00:00,Cornell,7.2,4.0,6.1,,,1005.5,290.0,3.1
9306,2017-01-22 18:00:00,Cornell,6.1,4.0,5.6,,,1006.0,300.0,1.5
9307,2017-01-22 19:00:00,Cornell,6.1,,6.1,,,1006.0,300.0,2.1
9308,2017-01-22 20:00:00,Cornell,5.6,,5.0,,,1007.0,300.0,2.1
9309,2017-01-22 21:00:00,Cornell,4.4,,4.4,,,1007.5,300.0,1.5
9310,2017-01-22 22:00:00,Cornell,4.4,,4.4,,,1007.5,300.0,2.1
9311,2017-01-22 23:00:00,Cornell,4.4,,4.4,,,1007.5,0.0,0.0
9312,2017-01-23 00:00:00,Cornell,5.0,,4.4,,,1007.0,0.0,0.0
9313,2017-01-23 01:00:00,Cornell,5.0,,4.4,,,1007.0,0.0,0.0
9314,2017-01-23 02:00:00,Cornell,8.3,,6.7,,,1007.5,130.0,3.6
9315,2017-01-23 03:00:00,Cornell,7.8,,5.6,,,1007.5,120.0,2.6
9316,2017-01-23 04:00:00,Cornell,6.7,,3.9,,,1008.0,130.0,4.6
9317,2017-01-23 05:00:00,Cornell,6.1,,2.8,,,1008.5,130.0,5.7
9318,2017-01-23 06:00:00,Cornell,5.0,,2.2,,,1008.5,130.0,6.2
9319,2017-01-23 07:00:00,Cornell,5.0,,2.2,,,1008.5,100.0,4.1
9320,2017-01-23 08:00:00,Cornell,4.4,,2.2,,,1008.5,100.0,4.1
9321,2017-01-23 09:00:00,Cornell,4.4,,1.7,,,1009.0,120.0,2.6
9322,2017-01-23 10:00:00,Cornell,3.9,,0.6,,,1010.0,100.0,4.6
9323,2017-01-23 11:00:00,Cornell,3.9,,0.6,,,1009.5,80.0,4.1
9324,2017-01-23 12:00:00,Cornell,4.4,,0.0,,,1008.5,100.0,3.1
9325,2017-01-23 13:00:00,Cornell,4.4,,-0.6,,,1007.0,80.0,4.1
9326,2017-01-23 14:00:00,Cornell,4.4,4.0,-1.7,,,1006.0,100.0,4.1
9327,2017-01-23 15:00:00,Cornell,3.9,,-2.2,,,1006.5,90.0,4.6
9328,2017-01-23 16:00:00,Cornell,3.3,,-2.8,,,1006.5,90.0,4.6
9329,2017-01-23 17:00:00,Cornell,2.2,,-3.9,,,1006.5,80.0,3.6
9330,2017-01-23 18:00:00,Cornell,1.7,,-3.9,,,1007.5,100.0,3.6
9331,2017-01-23 19:00:00,Cornell,1.0,,-3.0,,,,100.0,2.6
9332,2017-01-23 20:00:00,Cornell,0.0,,-1.7,13.0,,1007.5,,2.1
9333,2017-01-23 21:00:00,Cornell,0.0,,-1.7,10.0,,1006.5,30.0,2.6
9334,2017-01-23 22:00:00,Cornell,0.0,,-1.1,13.0,,1006.0,30.0,3.6
9335,2017-01-23 23:00:00,Cornell,0.0,,-1.1,15.0,,1005.5,360.0,2.6
9336,2017-01-24 00:00:00,Cornell,0.0,,-0.6,15.0,,1005.0,350.0,2.6
9337,2017-01-24 01:00:00,Cornell,0.0,,-0.6,33.0,99.0,1004.0,320.0,3.1
9338,2017-01-24 02:00:00,Cornell,0.0,,-0.6,25.0,,1003.5,330.0,3.1
9339,2017-01-24 03:00:00,Cornell,0.0,,-0.6,18.0,,1003.0,320.0,3.6
9340,2017-01-24 04:00:00,Cornell,-0.6,,-0.6,-1.0,,1002.5,330.0,3.6
9341,2017-01-24 05:00:00,Cornell,-0.6,,-1.1,3.0,,1003.0,340.0,3.1
9342,2017-01-24 06:00:00,Cornell,-1.1,,-1.7,-1.0,,1003.0,320.0,4.6
9343,2017-01-24 07:00:00,Cornell,-1.1,9.0,-1.7,3.0,48.0,1003.0,320.0,3.6
9344,2017-01-24 08:00:00,Cornell,-1.1,9.0,-1.7,-1.0,,1003.0,320.0,3.1
9345,2017-01-24 09:00:00,Cornell,-1.1,9.0,-1.7,-1.0,,1002.5,320.0,2.6
9346,2017-01-24 10:00:00,Cornell,-0.6,,-1.7,-1.0,,1002.5,320.0,4.6
9347,2017-01-24 11:00:00,Cornell,-0.6,,-1.1,-1.0,,1002.5,310.0,5.1
9348,2017-01-24 12:00:00,Cornell,-0.6,,-1.7,-1.0,,1001.5,320.0,5.1
9349,2017-01-24 13:00:00,Cornell,-0.6,,-1.7,-1.0,-1.0,1001.0,310.0,5.7
9350,2017-01-24 14:00:00,Cornell,-1.1,9.0,-1.7,5.0,,1001.0,300.0,6.7
9351,2017-01-24 15:00:00,Cornell,-1.1,,-1.7,5.0,,1001.5,320.0,6.2
9352,2017-01-24 16:00:00,Cornell,-1.1,9.0,-2.2,8.0,,1002.0,310.0,6.7
9353,2017-01-24 17:00:00,Cornell,-1.7,,-2.8,-1.0,,1003.0,310.0,7.2
9354,2017-01-24 18:00:00,Cornell,-2.2,,-2.8,3.0,,1003.5,320.0,5.7
9355,2017-01-24 19:00:00,Cornell,-2.2,,-3.3,-1.0,20.0,1003.0,300.0,7.7
9356,2017-01-24 20:00:00,Cornell,-2.2,,-3.3,-1.0,,1003.5,310.0,5.7
9357,2017-01-24 21:00:00,Cornell,-2.2,,-3.3,-1.0,,1004.0,310.0,4.6
9358,2017-01-24 22:00:00,Cornell,-2.2,,-3.0,-1.0,,1004.0,320.0,4.1
9359,2017-01-24 23:00:00,Cornell,-2.2,,-3.3,-1.0,,1004.5,330.0,3.1
9360,2017-01-25 00:00:00,Cornell,-2.2,,-2.8,-1.0,,1004.0,310.0,5.7
9361,2017-01-25 01:00:00,Cornell,-1.7,,-2.8,,-1.0,1004.5,300.0,5.7
9362,2017-01-25 02:00:00,Cornell,-1.7,,-2.2,-1.0,,1004.0,300.0,6.2
9363,2017-01-25 03:00:00,Cornell,-1.1,,-1.7,-1.0,,1005.0,290.0,6.7
9364,2017-01-25 04:00:00,Cornell,-1.1,,-1.1,-1.0,,1005.0,280.0,5.1
9365,2017-01-25 05:00:00,Cornell,-0.6,,-1.7,-1.0,,1005.5,290.0,5.7
9366,2017-01-25 06:00:00,Cornell,-0.6,,-1.7,,,1006.0,280.0,5.1
9367,2017-01-25 07:00:00,Cornell,-1.1,,-1.7,-1.0,-1.0,1006.5,300.0,4.6
9368,2017-01-25 08:00:00,Cornell,-1.1,,-1.7,-1.0,,1006.5,300.0,3.6
9369,2017-01-25 09:00:00,Cornell,-0.6,,-1.1,,,1006.5,270.0,1.5
9370,2017-01-25 10:00:00,Cornell,0.0,,-1.1,3.0,,1006.5,270.0,2.1
9371,2017-01-25 11:00:00,Cornell,1.1,,-0.6,3.0,,1005.5,0.0,0.0
9372,2017-01-25 12:00:00,Cornell,1.1,,-0.6,-1.0,,1005.5,0.0,0.0
9373,2017-01-25 13:00:00,Cornell,3.9,,1.1,8.0,13.0,1004.0,200.0,1.5
9374,2017-01-25 14:00:00,Cornell,2.8,,0.6,20.0,,1004.5,250.0,3.6
9375,2017-01-25 15:00:00,Cornell,3.3,,0.6,10.0,,1003.5,190.0,2.1
9376,2017-01-25 16:00:00,Cornell,2.2,,0.0,10.0,,1003.0,140.0,2.6
9377,2017-01-25 17:00:00,Cornell,1.7,,-0.6,5.0,,1003.0,110.0,2.1
9378,2017-01-25 18:00:00,Cornell,1.7,,0.0,3.0,,1001.5,110.0,3.6
9379,2017-01-25 19:00:00,Cornell,2.2,4.0,0.6,,48.0,1001.0,130.0,3.6
9380,2017-01-25 20:00:00,Cornell,2.8,,0.6,,,1000.0,140.0,3.6
9381,2017-01-25 21:00:00,Cornell,2.8,,1.1,,,1000.0,150.0,4.6
9382,2017-01-25 22:00:00,Cornell,2.2,,0.6,,,1000.0,90.0,2.1
9383,2017-01-25 23:00:00,Cornell,3.3,,1.7,,,999.5,170.0,4.1
9384,2017-01-26 00:00:00,Cornell,3.3,,2.2,-1.0,,999.0,150.0,2.6
9385,2017-01-26 01:00:00,Cornell,3.3,4.0,2.2,,-1.0,998.0,180.0,2.6
9386,2017-01-26 02:00:00,Cornell,3.3,0.0,2.2,,,997.5,150.0,3.1
9387,2017-01-26 03:00:00,Cornell,2.8,0.0,1.7,,,996.5,170.0,4.1
9388,2017-01-26 04:00:00,Cornell,,,,,,,,
9389,2017-01-26 05:00:00,Cornell,3.9,,2.2,,,996.0,180.0,2.1
9390,2017-01-26 06:00:00,Cornell,3.3,,2.2,,,996.0,310.0,2.6
9391,2017-01-26 07:00:00,Cornell,3.9,,2.2,,,996.5,310.0,3.1
9392,2017-01-26 08:00:00,Cornell,3.3,,0.6,,,996.0,270.0,3.6
9393,2017-01-26 09:00:00,Cornell,3.9,,-0.6,,,996.0,260.0,3.6
9394,2017-01-26 10:00:00,Cornell,4.4,,-1.1,,,995.5,240.0,3.6
9395,2017-01-26 11:00:00,Cornell,3.9,,-1.7,,,995.5,260.0,4.6
9396,2017-01-26 12:00:00,Cornell,3.9,,-1.7,,,995.0,270.0,4.6
9397,2017-01-26 13:00:00,Cornell,3.3,,-2.8,-1.0,-1.0,994.5,270.0,8.2
9398,2017-01-26 14:00:00,Cornell,2.8,,-2.2,-1.0,,995.0,260.0,9.3
9399,2017-01-26 15:00:00,Cornell,2.2,,-1.1,-1.0,,995.5,260.0,4.1
9400,2017-01-26 16:00:00,Cornell,2.2,,-1.1,-1.0,,996.0,280.0,5.1
9401,2017-01-26 17:00:00,Cornell,1.7,,-0.6,-1.0,,996.5,270.0,5.7
9402,2017-01-26 18:00:00,Cornell,1.7,,0.0,-1.0,,998.0,280.0,5.7
9403,2017-01-26 19:00:00,Cornell,1.1,,0.0,-1.0,-1.0,999.0,280.0,5.7
9404,2017-01-26 20:00:00,Cornell,1.1,,-0.6,3.0,,1000.0,290.0,9.3
9405,2017-01-26 21:00:00,Cornell,1.1,,-0.6,-1.0,,1001.0,290.0,4.6
9406,2017-01-26 22:00:00,Cornell,0.6,,-0.6,-1.0,,1001.0,260.0,5.7
9407,2017-01-26 23:00:00,Cornell,1.1,,-2.8,-1.0,,1001.5,270.0,7.2
9408,2017-01-27 00:00:00,Cornell,1.1,,-3.3,-1.0,,1001.5,270.0,6.7
9409,2017-01-27 01:00:00,Cornell,1.7,,-3.3,,3.0,1001.5,260.0,7.2
9410,2017-01-27 02:00:00,Cornell,1.1,,-2.8,,,1002.0,270.0,6.2
9411,2017-01-27 03:00:00,Cornell,0.6,,-2.2,-1.0,,1002.5,270.0,7.2
9412,2017-01-27 04:00:00,Cornell,0.6,,-2.8,-1.0,,1002.5,270.0,4.6
9413,2017-01-27 05:00:00,Cornell,,,,,,,,
9414,2017-01-27 06:00:00,Cornell,0.0,,-6.1,-1.0,,1002.5,270.0,9.8
9415,2017-01-27 07:00:00,Cornell,0.0,,-6.0,,,,290.0,6.2
9416,2017-01-27 08:00:00,Cornell,-0.6,,-3.9,-1.0,,1004.0,310.0,5.1
9417,2017-01-27 09:00:00,Cornell,-0.6,,-3.9,-1.0,,1004.0,290.0,6.2
9418,2017-01-27 10:00:00,Cornell,0.0,,-5.0,-1.0,,1004.0,270.0,7.2
9419,2017-01-27 11:00:00,Cornell,0.0,,-6.7,,,1004.0,270.0,10.3
9420,2017-01-27 12:00:00,Cornell,0.6,,-6.7,,,1003.0,270.0,8.2
9421,2017-01-27 13:00:00,Cornell,0.0,,-6.1,-1.0,-1.0,1002.5,290.0,8.8
9422,2017-01-27 14:00:00,Cornell,0.0,,-6.1,-1.0,,1002.0,300.0,7.7
9423,2017-01-27 15:00:00,Cornell,0.0,,-5.6,-1.0,,1002.0,270.0,5.7
9424,2017-01-27 16:00:00,Cornell,0.6,,-6.7,,,1002.0,270.0,9.3
9425,2017-01-27 17:00:00,Cornell,0.0,,-5.6,,,1002.5,260.0,6.7
9426,2017-01-27 18:00:00,Cornell,0.0,,-5.6,-1.0,,1002.5,260.0,6.2
9427,2017-01-27 19:00:00,Cornell,-0.6,,-5.6,,-1.0,1003.0,260.0,5.1
9428,2017-01-27 20:00:00,Cornell,-1.7,,-3.3,-1.0,,1003.5,250.0,4.1
9429,2017-01-27 21:00:00,Cornell,-1.1,,-4.4,-1.0,,1003.5,270.0,7.2
9430,2017-01-27 22:00:00,Cornell,-1.7,,-5.0,,,1003.5,270.0,5.7
9431,2017-01-27 23:00:00,Cornell,-1.7,,-5.0,-1.0,,1003.5,270.0,6.7
9432,2017-01-28 00:00:00,Cornell,-1.7,,-4.4,-1.0,,1003.0,270.0,5.1
9433,2017-01-28 01:00:00,Cornell,-1.7,,-5.0,-1.0,-1.0,1003.0,270.0,7.2
9434,2017-01-28 02:00:00,Cornell,-1.7,,-5.6,-1.0,,1003.0,260.0,6.2
9435,2017-01-28 03:00:00,Cornell,-2.2,,-5.0,-1.0,,1003.0,270.0,5.7
9436,2017-01-28 04:00:00,Cornell,-2.2,,-5.0,-1.0,,1002.5,270.0,6.2
9437,2017-01-28 05:00:00,Cornell,-2.2,,-5.0,-1.0,,1002.5,260.0,3.6
9438,2017-01-28 06:00:00,Cornell,-2.2,,-5.6,-1.0,,1003.0,270.0,4.1
9439,2017-01-28 07:00:00,Cornell,-2.2,,-5.6,-1.0,-1.0,1003.0,260.0,5.7
9440,2017-01-28 08:00:00,Cornell,-2.2,,-7.2,-1.0,,1003.5,270.0,7.7
9441,2017-01-28 09:00:00,Cornell,-2.2,,-7.2,-1.0,,1004.0,260.0,7.7
9442,2017-01-28 10:00:00,Cornell,-2.8,,-6.1,-1.0,,1005.0,260.0,5.1
9443,2017-01-28 11:00:00,Cornell,-2.8,,-5.6,-1.0,,1005.0,220.0,4.1
9444,2017-01-28 12:00:00,Cornell,-2.2,,-5.6,-1.0,,1004.5,220.0,4.1
9445,2017-01-28 13:00:00,Cornell,-1.7,,-5.6,-1.0,-1.0,1003.5,220.0,4.6
9446,2017-01-28 14:00:00,Cornell,-2.8,,-4.4,-1.0,,1004.0,220.0,4.1
9447,2017-01-28 15:00:00,Cornell,-2.2,,-5.0,-1.0,,1003.5,230.0,6.2
9448,2017-01-28 16:00:00,Cornell,-1.7,,-5.6,-1.0,,1003.5,210.0,4.1
9449,2017-01-28 17:00:00,Cornell,-1.7,,-6.1,-1.0,,1004.0,220.0,3.6
9450,2017-01-28 18:00:00,Cornell,-1.7,,-6.1,-1.0,,1004.5,230.0,3.1
9451,2017-01-28 19:00:00,Cornell,-1.7,,-6.1,-1.0,-1.0,1004.5,220.0,4.6
9452,2017-01-28 20:00:00,Cornell,-1.7,,-6.1,-1.0,,1004.5,230.0,3.6
9453,2017-01-28 21:00:00,Cornell,-1.7,,-6.1,-1.0,,1004.5,220.0,3.6
9454,2017-01-28 22:00:00,Cornell,-1.7,,-5.6,-1.0,,1004.5,210.0,4.6
9455,2017-01-28 23:00:00,Cornell,-1.7,,-5.6,-1.0,,1004.0,230.0,3.6
9456,2017-01-29 00:00:00,Cornell,-1.7,,-5.6,-1.0,,1003.5,230.0,4.1
9457,2017-01-29 01:00:00,Cornell,-1.7,,-5.6,-1.0,-1.0,1003.0,220.0,3.6
9458,2017-01-29 02:00:00,Cornell,-1.7,,-6.1,,,1003.0,220.0,4.1
9459,2017-01-29 03:00:00,Cornell,-1.7,,-6.1,,,1003.5,230.0,4.6
9460,2017-01-29 04:00:00,Cornell,-1.7,,-6.7,,,1003.5,230.0,4.1
9461,2017-01-29 05:00:00,Cornell,-1.7,,-6.7,-1.0,,1004.0,230.0,4.6
9462,2017-01-29 06:00:00,Cornell,-1.7,,-6.7,-1.0,,1004.0,230.0,4.1
9463,2017-01-29 07:00:00,Cornell,-2.2,,-6.7,-1.0,-1.0,1004.0,230.0,2.6
9464,2017-01-29 08:00:00,Cornell,-2.2,,-6.7,-1.0,,1004.0,220.0,4.6
9465,2017-01-29 09:00:00,Cornell,-2.8,,-5.0,-1.0,,1005.5,270.0,4.1
9466,2017-01-29 10:00:00,Cornell,-2.2,,-4.4,-1.0,,1006.0,230.0,3.1
9467,2017-01-29 11:00:00,Cornell,-1.7,,-5.0,-1.0,,1006.0,240.0,4.6
9468,2017-01-29 12:00:00,Cornell,-3.0,,-4.0,,,,320.0,3.6
9469,2017-01-29 13:00:00,Cornell,-1.7,,-6.1,-1.0,-1.0,1005.5,290.0,3.1
9470,2017-01-29 14:00:00,Cornell,-1.1,,-8.9,,,1004.5,260.0,5.7
9471,2017-01-29 15:00:00,Cornell,-1.1,,-7.8,,,1005.0,310.0,5.1
9472,2017-01-29 16:00:00,Cornell,-2.2,,-7.8,,,1005.5,310.0,4.6
9473,2017-01-29 17:00:00,Cornell,-2.8,,-7.8,,,1006.5,330.0,3.6
9474,2017-01-29 18:00:00,Cornell,-3.3,,-8.3,,,1007.0,320.0,5.1
9475,2017-01-29 19:00:00,Cornell,-3.3,,-8.3,,,1007.5,280.0,4.1
9476,2017-01-29 20:00:00,Cornell,-3.9,,-8.3,,,1007.5,320.0,3.6
9477,2017-01-29 21:00:00,Cornell,-5.0,4.0,-8.9,,,1007.5,310.0,4.1
9478,2017-01-29 22:00:00,Cornell,-5.0,,-9.4,,,1007.5,260.0,3.6
9479,2017-01-29 23:00:00,Cornell,-5.0,,-8.9,,,1007.5,250.0,2.6
9480,2017-01-30 00:00:00,Cornell,-6.1,2.0,-10.6,,,1008.0,320.0,2.6
9481,2017-01-30 01:00:00,Cornell,-7.2,2.0,-11.1,,,1008.0,300.0,3.1
9482,2017-01-30 02:00:00,Cornell,-7.2,0.0,-10.6,,,1007.5,280.0,2.6
9483,2017-01-30 03:00:00,Cornell,-7.2,,-10.0,,,1007.5,250.0,1.5
9484,2017-01-30 04:00:00,Cornell,-7.2,4.0,-9.4,,,1008.0,270.0,3.1
9485,2017-01-30 05:00:00,Cornell,-6.7,,-7.8,-1.0,,1008.0,290.0,5.1
9486,2017-01-30 06:00:00,Cornell,,,,,,,,
9487,2017-01-30 07:00:00,Cornell,-7.2,,-8.9,-1.0,-1.0,1009.0,340.0,2.6
9488,2017-01-30 08:00:00,Cornell,-7.2,,-8.9,-1.0,,1009.5,350.0,2.1
9489,2017-01-30 09:00:00,Cornell,-6.7,4.0,-9.4,-1.0,,1010.0,280.0,3.1
9490,2017-01-30 10:00:00,Cornell,-5.6,,-10.0,,,1010.5,310.0,4.6
9491,2017-01-30 11:00:00,Cornell,-6.1,,-10.6,-1.0,,1011.0,290.0,6.2
9492,2017-01-30 12:00:00,Cornell,-5.0,,-10.6,,,1011.0,290.0,6.2
9493,2017-01-30 13:00:00,Cornell,-5.6,,-9.4,-1.0,-1.0,1011.0,320.0,3.6
9494,2017-01-30 14:00:00,Cornell,-5.6,,-8.9,-1.0,,1011.0,320.0,4.6
9495,2017-01-30 15:00:00,Cornell,-5.6,,-9.4,-1.0,,1011.5,320.0,5.1
9496,2017-01-30 16:00:00,Cornell,-7.2,,-10.6,-1.0,,1012.0,330.0,3.6
9497,2017-01-30 17:00:00,Cornell,-7.2,,-11.1,-1.0,,1012.5,350.0,4.1
9498,2017-01-30 18:00:00,Cornell,-8.9,4.0,-11.7,-1.0,,1013.5,0.0,0.0
9499,2017-01-30 19:00:00,Cornell,-8.9,4.0,-11.7,,-1.0,1014.0,350.0,2.1
9500,2017-01-30 20:00:00,Cornell,-10.0,2.0,-12.8,,,1014.5,0.0,0.0
9501,2017-01-30 21:00:00,Cornell,-13.9,0.0,-16.1,,,1015.0,0.0,0.0
9502,2017-01-30 22:00:00,Cornell,-13.9,4.0,-15.6,,,1014.5,80.0,1.5
9503,2017-01-30 23:00:00,Cornell,-13.9,0.0,-16.1,,,1014.5,80.0,2.1
9504,2017-01-31 00:00:00,Cornell,-15.0,2.0,-17.2,,,1015.0,90.0,1.5
9505,2017-01-31 01:00:00,Cornell,-12.2,,-13.9,,,1014.5,90.0,2.1
9506,2017-01-31 02:00:00,Cornell,-11.1,,-12.2,,,1014.5,140.0,1.5
9507,2017-01-31 03:00:00,Cornell,-10.6,,-12.2,,,1013.5,170.0,2.1
9508,2017-01-31 04:00:00,Cornell,-10.0,,-12.2,,,1012.5,140.0,2.1
9509,2017-01-31 05:00:00,Cornell,,,,,,,,
9510,2017-01-31 06:00:00,Cornell,-8.9,,-12.8,,,1011.0,130.0,2.6
9511,2017-01-31 07:00:00,Cornell,-7.8,,-11.7,,,1010.0,140.0,4.1
9512,2017-01-31 08:00:00,Cornell,-7.2,,-10.0,-1.0,,1009.5,140.0,5.7
9513,2017-01-31 09:00:00,Cornell,-7.2,,-9.4,-1.0,,1009.5,130.0,4.1
9514,2017-01-31 10:00:00,Cornell,-5.6,,-8.9,-1.0,,1008.0,120.0,5.7
9515,2017-01-31 11:00:00,Cornell,-5.6,,-7.8,-1.0,,1007.5,120.0,5.1
9516,2017-01-31 12:00:00,Cornell,-4.4,,-7.2,-1.0,,1006.0,140.0,5.7
9517,2017-01-31 13:00:00,Cornell,-3.3,,-7.2,-1.0,-1.0,1005.0,150.0,5.1
9518,2017-01-31 14:00:00,Cornell,-3.9,,-6.7,-1.0,,1005.0,150.0,6.2
9519,2017-01-31 15:00:00,Cornell,-3.3,,-7.2,-1.0,,1005.0,130.0,4.6
9520,2017-01-31 16:00:00,Cornell,-3.3,,-5.6,-1.0,,1005.5,140.0,3.6
9521,2017-01-31 17:00:00,Cornell,-3.9,,-5.6,-1.0,,1006.5,130.0,2.6
9522,2017-01-31 18:00:00,Cornell,-3.9,,-5.6,-1.0,,1007.0,160.0,2.6
9523,2017-01-31 19:00:00,Cornell,-3.3,,-5.6,-1.0,-1.0,1007.5,160.0,2.6
9524,2017-01-31 20:00:00,Cornell,-3.3,,-5.0,-1.0,,1007.5,150.0,3.6
9525,2017-01-31 21:00:00,Cornell,-3.3,,-5.0,-1.0,,1007.5,150.0,3.1
9526,2017-01-31 22:00:00,Cornell,-2.8,,-4.4,-1.0,,1007.0,160.0,3.1
9527,2017-01-31 23:00:00,Cornell,-2.2,,-3.3,-1.0,,1007.0,180.0,3.1
9528,2017-02-01 00:00:00,Cornell,-2.2,,-3.3,-1.0,,1006.5,170.0,2.6
9529,2017-02-01 01:00:00,Cornell,-1.1,,-2.2,-1.0,-1.0,1006.5,170.0,2.1
9530,2017-02-01 02:00:00,Cornell,-1.1,,-2.2,-1.0,,1007.5,220.0,2.1
9531,2017-02-01 03:00:00,Cornell,-0.6,,-1.7,-1.0,,1008.5,310.0,4.1
9532,2017-02-01 04:00:00,Cornell,0.0,,-4.4,-1.0,,1009.0,270.0,5.1
9533,2017-02-01 05:00:00,Cornell,,,,,,,,
9534,2017-02-01 06:00:00,Cornell,0.0,,-5.6,-1.0,,1009.5,250.0,7.2
9535,2017-02-01 07:00:00,Cornell,0.0,,-5.6,-1.0,-1.0,1010.0,250.0,5.7
9536,2017-02-01 08:00:00,Cornell,0.0,,-5.0,-1.0,,1011.0,260.0,3.6
9537,2017-02-01 09:00:00,Cornell,0.0,,-5.6,,,1011.5,280.0,3.6
9538,2017-02-01 10:00:00,Cornell,0.6,,-6.1,,,1011.5,270.0,5.1
9539,2017-02-01 11:00:00,Cornell,1.7,,-5.6,,,1011.5,270.0,5.7
9540,2017-02-01 12:00:00,Cornell,1.1,,-5.6,,,1011.5,300.0,6.2
9541,2017-02-01 13:00:00,Cornell,1.1,,-5.0,,-1.0,1011.5,310.0,6.7
9542,2017-02-01 14:00:00,Cornell,1.1,,-6.1,,,1011.5,290.0,6.2
9543,2017-02-01 15:00:00,Cornell,1.1,,-6.7,,,1012.5,290.0,5.1
9544,2017-02-01 16:00:00,Cornell,1.1,,-7.8,,,1013.5,280.0,6.2
9545,2017-02-01 17:00:00,Cornell,0.6,,-8.3,,,1014.5,270.0,5.7
9546,2017-02-01 18:00:00,Cornell,-0.6,4.0,-7.8,,,1015.5,270.0,4.6
9547,2017-02-01 19:00:00,Cornell,-1.7,2.0,-8.3,,,1016.0,240.0,3.1
9548,2017-02-01 20:00:00,Cornell,-2.2,0.0,-8.3,,,1017.0,260.0,2.1
9549,2017-02-01 21:00:00,Cornell,-2.2,0.0,-8.3,,,1017.0,280.0,4.1
9550,2017-02-01 22:00:00,Cornell,-2.8,0.0,-8.3,,,1017.0,270.0,2.6
9551,2017-02-01 23:00:00,Cornell,-7.2,0.0,-10.0,,,1017.0,0.0,0.0
9552,2017-02-02 00:00:00,Cornell,-3.9,,-8.9,,,1016.5,180.0,2.6
9553,2017-02-02 01:00:00,Cornell,-3.3,,-8.3,,,1015.5,220.0,2.6
9554,2017-02-02 02:00:00,Cornell,-3.3,,-8.3,,,1016.0,190.0,3.1
9555,2017-02-02 03:00:00,Cornell,-2.8,,-7.8,,,1015.5,170.0,3.1
9556,2017-02-02 04:00:00,Cornell,-2.2,,-7.2,-1.0,,1016.0,270.0,3.6
9557,2017-02-02 05:00:00,Cornell,-3.3,,-4.4,-1.0,,1016.5,260.0,3.1
9558,2017-02-02 06:00:00,Cornell,-3.3,,-5.0,-1.0,,1016.5,220.0,2.1
9559,2017-02-02 07:00:00,Cornell,-2.8,,-5.6,-1.0,-1.0,1017.5,290.0,4.1
9560,2017-02-02 08:00:00,Cornell,-3.9,,-5.6,-1.0,,1018.0,310.0,3.1
9561,2017-02-02 09:00:00,Cornell,-3.9,,-5.0,-1.0,,1018.5,320.0,3.1
9562,2017-02-02 10:00:00,Cornell,-3.9,,-5.6,-1.0,,1019.0,290.0,3.6
9563,2017-02-02 11:00:00,Cornell,-3.3,,-5.6,-1.0,,1019.0,300.0,3.6
9564,2017-02-02 12:00:00,Cornell,-3.3,,-5.6,-1.0,,1018.5,330.0,4.1
9565,2017-02-02 13:00:00,Cornell,-3.3,,-6.1,-1.0,-1.0,1018.5,290.0,5.1
9566,2017-02-02 14:00:00,Cornell,-2.8,,-7.8,-1.0,,1018.5,300.0,8.2
9567,2017-02-02 15:00:00,Cornell,-1.7,,-8.3,-1.0,,1018.5,290.0,8.2
9568,2017-02-02 16:00:00,Cornell,-2.8,,-10.0,,,1019.5,280.0,6.2
9569,2017-02-02 17:00:00,Cornell,-2.8,,-10.0,,,1020.0,290.0,6.2
9570,2017-02-02 18:00:00,Cornell,-3.9,,-10.6,,,1021.0,290.0,4.1
9571,2017-02-02 19:00:00,Cornell,-5.0,,-12.2,,-1.0,1022.5,280.0,7.7
